account_id,client_name,advisor_name,region,segment,account_type,asset_class,allocation_pct,market_value
A00191,Deborah Nakamura,Priya Raghunathan,Midwest,Ultra High Net Worth,Traditional IRA,International Equity,0.1975,1807006.26
A00191,Deborah Nakamura,Priya Raghunathan,Midwest,Ultra High Net Worth,Traditional IRA,Fixed Income,0.2137,1955381.17
A00191,Deborah Nakamura,Priya Raghunathan,Midwest,Ultra High Net Worth,Traditional IRA,Cash & Equivalents,0.0379,347122.06
A00191,Deborah Nakamura,Priya Raghunathan,Midwest,Ultra High Net Worth,Traditional IRA,Alternatives,0.191,1747602.4
A00192,Elizabeth Thorne,Aisha Bello,Northeast,Mass Affluent,Taxable Brokerage,US Equity,0.4489,29212.25
A00192,Elizabeth Thorne,Aisha Bello,Northeast,Mass Affluent,Taxable Brokerage,International Equity,0.1439,9362.28
A00192,Elizabeth Thorne,Aisha Bello,Northeast,Mass Affluent,Taxable Brokerage,Fixed Income,0.2935,19099.66
A00192,Elizabeth Thorne,Aisha Bello,Northeast,Mass Affluent,Taxable Brokerage,Cash & Equivalents,0.1006,6549.14
A00192,Elizabeth Thorne,Aisha Bello,Northeast,Mass Affluent,Taxable Brokerage,Alternatives,0.0131,854.71
A00193,Elizabeth Thorne,Aisha Bello,Northeast,Mass Affluent,Traditional IRA,US Equity,0.4744,25174.43
A00193,Elizabeth Thorne,Aisha Bello,Northeast,Mass Affluent,Traditional IRA,International Equity,0.1424,7557.16
A00193,Elizabeth Thorne,Aisha Bello,Northeast,Mass Affluent,Traditional IRA,Fixed Income,0.3027,16062.75
A00193,Elizabeth Thorne,Aisha Bello,Northeast,Mass Affluent,Traditional IRA,Cash & Equivalents,0.0705,3739.29
A00193,Elizabeth Thorne,Aisha Bello,Northeast,Mass Affluent,Traditional IRA,Alternatives,0.0101,536.02
A00194,Elizabeth Thorne,Aisha Bello,Northeast,Mass Affluent,Roth IRA,US Equity,0.414,60638.8
A00194,Elizabeth Thorne,Aisha Bello,Northeast,Mass Affluent,Roth IRA,International Equity,0.1857,27204.53
A00194,Elizabeth Thorne,Aisha Bello,Northeast,Mass Affluent,Roth IRA,Fixed Income,0.2387,34965.99
A00194,Elizabeth Thorne,Aisha Bello,Northeast,Mass Affluent,Roth IRA,Cash & Equivalents,0.1005,14715.73
A00194,Elizabeth Thorne,Aisha Bello,Northeast,Mass Affluent,Roth IRA,Alternatives,0.0612,8962.78
A00195,Jeffrey Dunmore,Rowan Blackwell,Southeast,Mass Affluent,Roth IRA,US Equity,0.442,38320.08
A00195,Jeffrey Dunmore,Rowan Blackwell,Southeast,Mass Affluent,Roth IRA,International Equity,0.1459,12645.53
A00195,Jeffrey Dunmore,Rowan Blackwell,Southeast,Mass Affluent,Roth IRA,Fixed Income,0.2768,24000.43
A00195,Jeffrey Dunmore,Rowan Blackwell,Southeast,Mass Affluent,Roth IRA,Cash & Equivalents,0.0821,7121.93
A00195,Jeffrey Dunmore,Rowan Blackwell,Southeast,Mass Affluent,Roth IRA,Alternatives,0.0532,4613.99
A00196,Jeffrey Dunmore,Rowan Blackwell,Southeast,Mass Affluent,Traditional IRA,US Equity,0.3985,21887.3
A00196,Jeffrey Dunmore,Rowan Blackwell,Southeast,Mass Affluent,Traditional IRA,International Equity,0.1712,9404.93
A00196,Jeffrey Dunmore,Rowan Blackwell,Southeast,Mass Affluent,Traditional IRA,Fixed Income,0.2759,15152.01
A00196,Jeffrey Dunmore,Rowan Blackwell,Southeast,Mass Affluent,Traditional IRA,Cash & Equivalents,0.1154,6339.48
A00196,Jeffrey Dunmore,Rowan Blackwell,Southeast,Mass Affluent,Traditional IRA,Alternatives,0.0389,2138.68
A00197,Jeffrey Dunmore,Rowan Blackwell,Southeast,Mass Affluent,Trust,US Equity,0.4043,17685.2
A00197,Jeffrey Dunmore,Rowan Blackwell,Southeast,Mass Affluent,Trust,International Equity,0.1955,8551.79
A00197,Jeffrey Dunmore,Rowan Blackwell,Southeast,Mass Affluent,Trust,Fixed Income,0.2268,9921.96
A00197,Jeffrey Dunmore,Rowan Blackwell,Southeast,Mass Affluent,Trust,Cash & Equivalents,0.1178,5151.31
A00197,Jeffrey Dunmore,Rowan Blackwell,Southeast,Mass Affluent,Trust,Alternatives,0.0555,2429.48
A00199,Michelle Emmerich,Elise Fontaine,Southeast,High Net Worth,Taxable Brokerage,US Equity,0.5204,382286.09
A00199,Michelle Emmerich,Elise Fontaine,Southeast,High Net Worth,Taxable Brokerage,International Equity,0.1161,85295.92
A00199,Michelle Emmerich,Elise Fontaine,Southeast,High Net Worth,Taxable Brokerage,Fixed Income,0.1755,128887.03
A00199,Michelle Emmerich,Elise Fontaine,Southeast,High Net Worth,Taxable Brokerage,Cash & Equivalents,0.0788,57867.08
A00199,Michelle Emmerich,Elise Fontaine,Southeast,High Net Worth,Taxable Brokerage,Alternatives,0.1092,80217.75
A00200,Michelle Emmerich,Elise Fontaine,Southeast,High Net Worth,Trust,US Equity,0.3563,565215.64
A00200,Michelle Emmerich,Elise Fontaine,Southeast,High Net Worth,Trust,International Equity,0.1736,275419.38
A00200,Michelle Emmerich,Elise Fontaine,Southeast,High Net Worth,Trust,Fixed Income,0.2349,372599.42
A00200,Michelle Emmerich,Elise Fontaine,Southeast,High Net Worth,Trust,Cash & Equivalents,0.0958,151918.68
A00200,Michelle Emmerich,Elise Fontaine,Southeast,High Net Worth,Trust,Alternatives,0.1395,221284.13
A00201,Laura Petrov,Nina Castellanos,Southeast,High Net Worth,Trust,US Equity,0.4614,476598.18
A00201,Laura Petrov,Nina Castellanos,Southeast,High Net Worth,Trust,International Equity,0.1545,159543.93
A00201,Laura Petrov,Nina Castellanos,Southeast,High Net Worth,Trust,Fixed Income,0.2405,248403.44
A00201,Laura Petrov,Nina Castellanos,Southeast,High Net Worth,Trust,Cash & Equivalents,0.0548,56574.11
A00201,Laura Petrov,Nina Castellanos,Southeast,High Net Worth,Trust,Alternatives,0.0889,91838.11
A00202,Laura Petrov,Nina Castellanos,Southeast,High Net Worth,Taxable Brokerage,US Equity,0.3987,716251.58
A00202,Laura Petrov,Nina Castellanos,Southeast,High Net Worth,Taxable Brokerage,International Equity,0.1711,307399.08
A00202,Laura Petrov,Nina Castellanos,Southeast,High Net Worth,Taxable Brokerage,Fixed Income,0.2261,406196.19
A00202,Laura Petrov,Nina Castellanos,Southeast,High Net Worth,Taxable Brokerage,Cash & Equivalents,0.0962,172725.13
A00202,Laura Petrov,Nina Castellanos,Southeast,High Net Worth,Taxable Brokerage,Alternatives,0.1079,193770.7
A00203,Steven Wexler,Elise Fontaine,Southeast,Mass Affluent,Roth IRA,US Equity,0.4691,49112.03
A00203,Steven Wexler,Elise Fontaine,Southeast,Mass Affluent,Roth IRA,International Equity,0.146,15282.29
A00203,Steven Wexler,Elise Fontaine,Southeast,Mass Affluent,Roth IRA,Fixed Income,0.2697,28236.36
A00203,Steven Wexler,Elise Fontaine,Southeast,Mass Affluent,Roth IRA,Cash & Equivalents,0.1059,11086.64
A00203,Steven Wexler,Elise Fontaine,Southeast,Mass Affluent,Roth IRA,Alternatives,0.0094,984.22
A00204,Steven Wexler,Elise Fontaine,Southeast,Mass Affluent,401(k) Rollover,US Equity,0.4695,43219.05
A00204,Steven Wexler,Elise Fontaine,Southeast,Mass Affluent,401(k) Rollover,International Equity,0.1682,15484.52
A00204,Steven Wexler,Elise Fontaine,Southeast,Mass Affluent,401(k) Rollover,Fixed Income,0.2965,27286.84
A00204,Steven Wexler,Elise Fontaine,Southeast,Mass Affluent,401(k) Rollover,Cash & Equivalents,0.0552,5078.4
A00204,Steven Wexler,Elise Fontaine,Southeast,Mass Affluent,401(k) Rollover,Alternatives,0.0106,976.09
A00206,Emily Sandoval,Warren Tsai,West,High Net Worth,Trust,US Equity,0.4297,206229.98
A00206,Emily Sandoval,Warren Tsai,West,High Net Worth,Trust,International Equity,0.1684,80812.19
A00206,Emily Sandoval,Warren Tsai,West,High Net Worth,Trust,Fixed Income,0.1905,91405.04
A00206,Emily Sandoval,Warren Tsai,West,High Net Worth,Trust,Cash & Equivalents,0.0823,39481.08
A00206,Emily Sandoval,Warren Tsai,West,High Net Worth,Trust,Alternatives,0.1292,61999.44
A00207,Emily Sandoval,Warren Tsai,West,High Net Worth,Taxable Brokerage,US Equity,0.4577,438102.55
A00207,Emily Sandoval,Warren Tsai,West,High Net Worth,Taxable Brokerage,International Equity,0.1665,159368.59
A00207,Emily Sandoval,Warren Tsai,West,High Net Worth,Taxable Brokerage,Fixed Income,0.2486,237939.5
A00207,Emily Sandoval,Warren Tsai,West,High Net Worth,Taxable Brokerage,Cash & Equivalents,0.0328,31426.26
A00207,Emily Sandoval,Warren Tsai,West,High Net Worth,Taxable Brokerage,Alternatives,0.0945,90432.48
A00208,Emily Sandoval,Warren Tsai,West,High Net Worth,Roth IRA,US Equity,0.4329,343342.37
A00208,Emily Sandoval,Warren Tsai,West,High Net Worth,Roth IRA,International Equity,0.136,107867.88
A00208,Emily Sandoval,Warren Tsai,West,High Net Worth,Roth IRA,Fixed Income,0.1808,143375.37
A00208,Emily Sandoval,Warren Tsai,West,High Net Worth,Roth IRA,Cash & Equivalents,0.0837,66376.82
A00208,Emily Sandoval,Warren Tsai,West,High Net Worth,Roth IRA,Alternatives,0.1667,132217.02
A00209,Emily Sandoval,Warren Tsai,West,High Net Worth,401(k) Rollover,US Equity,0.4283,277790.28
A00209,Emily Sandoval,Warren Tsai,West,High Net Worth,401(k) Rollover,International Equity,0.1804,116969.08
A00209,Emily Sandoval,Warren Tsai,West,High Net Worth,401(k) Rollover,Fixed Income,0.2174,141006.54
A00209,Emily Sandoval,Warren Tsai,West,High Net Worth,401(k) Rollover,Cash & Equivalents,0.0712,46151.41
A00209,Emily Sandoval,Warren Tsai,West,High Net Worth,401(k) Rollover,Alternatives,0.1027,66629.0
A00210,Daniel Fontaine,Grant Sheffield,Northeast,High Net Worth,Traditional IRA,US Equity,0.4215,246208.54
A00210,Daniel Fontaine,Grant Sheffield,Northeast,High Net Worth,Traditional IRA,International Equity,0.245,143110.77
A00210,Daniel Fontaine,Grant Sheffield,Northeast,High Net Worth,Traditional IRA,Fixed Income,0.1776,103757.7
A00210,Daniel Fontaine,Grant Sheffield,Northeast,High Net Worth,Traditional IRA,Cash & Equivalents,0.0282,16482.96
A00210,Daniel Fontaine,Grant Sheffield,Northeast,High Net Worth,Traditional IRA,Alternatives,0.1277,74587.05
A00211,Daniel Fontaine,Grant Sheffield,Northeast,High Net Worth,Roth IRA,US Equity,0.391,677040.09
A00211,Daniel Fontaine,Grant Sheffield,Northeast,High Net Worth,Roth IRA,International Equity,0.2593,449000.01
A00211,Daniel Fontaine,Grant Sheffield,Northeast,High Net Worth,Roth IRA,Fixed Income,0.256,443285.98
A00211,Daniel Fontaine,Grant Sheffield,Northeast,High Net Worth,Roth IRA,Cash & Equivalents,0.0106,18332.41
A00211,Daniel Fontaine,Grant Sheffield,Northeast,High Net Worth,Roth IRA,Alternatives,0.083,143721.05
A00212,Daniel Fontaine,Grant Sheffield,Northeast,High Net Worth,Trust,US Equity,0.4153,440361.5
A00212,Daniel Fontaine,Grant Sheffield,Northeast,High Net Worth,Trust,International Equity,0.1661,176155.56
A00212,Daniel Fontaine,Grant Sheffield,Northeast,High Net Worth,Trust,Fixed Income,0.2386,253007.67
A00212,Daniel Fontaine,Grant Sheffield,Northeast,High Net Worth,Trust,Cash & Equivalents,0.1013,107398.31
A00212,Daniel Fontaine,Grant Sheffield,Northeast,High Net Worth,Trust,Alternatives,0.0786,83391.1
A00213,Mark Underhill,Tomas Herrera,Northeast,Mass Affluent,401(k) Rollover,US Equity,0.4029,53550.95
A00213,Mark Underhill,Tomas Herrera,Northeast,Mass Affluent,401(k) Rollover,International Equity,0.1609,21383.55
A00213,Mark Underhill,Tomas Herrera,Northeast,Mass Affluent,401(k) Rollover,Fixed Income,0.3013,40039.0
A00213,Mark Underhill,Tomas Herrera,Northeast,Mass Affluent,401(k) Rollover,Cash & Equivalents,0.0953,12670.72
A00213,Mark Underhill,Tomas Herrera,Northeast,Mass Affluent,401(k) Rollover,Alternatives,0.0396,5264.2
A00214,Mark Underhill,Tomas Herrera,Northeast,Mass Affluent,Traditional IRA,US Equity,0.4151,39231.77
A00214,Mark Underhill,Tomas Herrera,Northeast,Mass Affluent,Traditional IRA,International Equity,0.1842,17409.91
A00214,Mark Underhill,Tomas Herrera,Northeast,Mass Affluent,Traditional IRA,Fixed Income,0.2711,25619.19
A00214,Mark Underhill,Tomas Herrera,Northeast,Mass Affluent,Traditional IRA,Cash & Equivalents,0.0877,8288.18
A00214,Mark Underhill,Tomas Herrera,Northeast,Mass Affluent,Traditional IRA,Alternatives,0.0418,3951.25
A00215,Cynthia Petrov,Priya Raghunathan,Midwest,High Net Worth,401(k) Rollover,US Equity,0.4516,419518.3
A00215,Cynthia Petrov,Priya Raghunathan,Midwest,High Net Worth,401(k) Rollover,International Equity,0.1545,143537.52
A00215,Cynthia Petrov,Priya Raghunathan,Midwest,High Net Worth,401(k) Rollover,Fixed Income,0.199,184819.62
A00215,Cynthia Petrov,Priya Raghunathan,Midwest,High Net Worth,401(k) Rollover,Cash & Equivalents,0.062,57577.56
A00215,Cynthia Petrov,Priya Raghunathan,Midwest,High Net Worth,401(k) Rollover,Alternatives,0.1329,123501.12
A00216,Cynthia Petrov,Priya Raghunathan,Midwest,High Net Worth,Traditional IRA,US Equity,0.4236,340408.41
A00216,Cynthia Petrov,Priya Raghunathan,Midwest,High Net Worth,Traditional IRA,International Equity,0.2321,186550.5
A00216,Cynthia Petrov,Priya Raghunathan,Midwest,High Net Worth,Traditional IRA,Fixed Income,0.2501,200985.71
A00216,Cynthia Petrov,Priya Raghunathan,Midwest,High Net Worth,Traditional IRA,Cash & Equivalents,0.0268,21500.02
A00216,Cynthia Petrov,Priya Raghunathan,Midwest,High Net Worth,Traditional IRA,Alternatives,0.0675,54237.25
A00217,William Emmerich,Nina Castellanos,Southeast,Mass Affluent,Trust,US Equity,0.4974,73788.92
A00217,William Emmerich,Nina Castellanos,Southeast,Mass Affluent,Trust,International Equity,0.1863,27632.22
A00217,William Emmerich,Nina Castellanos,Southeast,Mass Affluent,Trust,Fixed Income,0.2756,40884.66
A00217,William Emmerich,Nina Castellanos,Southeast,Mass Affluent,Trust,Cash & Equivalents,0.0159,2360.75
A00217,William Emmerich,Nina Castellanos,Southeast,Mass Affluent,Trust,Alternatives,0.0248,3680.81
A00218,William Emmerich,Nina Castellanos,Southeast,Mass Affluent,Roth IRA,US Equity,0.499,50521.34
A00218,William Emmerich,Nina Castellanos,Southeast,Mass Affluent,Roth IRA,International Equity,0.155,15694.77
A00218,William Emmerich,Nina Castellanos,Southeast,Mass Affluent,Roth IRA,Fixed Income,0.2539,25707.93
A00218,William Emmerich,Nina Castellanos,Southeast,Mass Affluent,Roth IRA,Cash & Equivalents,0.0823,8336.8
A00218,William Emmerich,Nina Castellanos,Southeast,Mass Affluent,Roth IRA,Alternatives,0.0098,990.33
A00219,Donna Ibarra,Declan Moreau,West,Mass Affluent,Trust,US Equity,0.4118,50882.17
A00219,Donna Ibarra,Declan Moreau,West,Mass Affluent,Trust,International Equity,0.197,24346.11
A00219,Donna Ibarra,Declan Moreau,West,Mass Affluent,Trust,Fixed Income,0.2417,29865.72
A00219,Donna Ibarra,Declan Moreau,West,Mass Affluent,Trust,Cash & Equivalents,0.1268,15669.74
A00219,Donna Ibarra,Declan Moreau,West,Mass Affluent,Trust,Alternatives,0.0226,2797.63
A00220,Donna Ibarra,Declan Moreau,West,Mass Affluent,Roth IRA,US Equity,0.4389,52883.86
A00220,Donna Ibarra,Declan Moreau,West,Mass Affluent,Roth IRA,International Equity,0.219,26383.09
A00220,Donna Ibarra,Declan Moreau,West,Mass Affluent,Roth IRA,Fixed Income,0.281,33864.78
A00220,Donna Ibarra,Declan Moreau,West,Mass Affluent,Roth IRA,Cash & Equivalents,0.0507,6111.31
A00220,Donna Ibarra,Declan Moreau,West,Mass Affluent,Roth IRA,Alternatives,0.0104,1251.93
A00221,Charles Hollis,Dana Whitfield,Midwest,High Net Worth,Traditional IRA,US Equity,0.416,206482.95
A00221,Charles Hollis,Dana Whitfield,Midwest,High Net Worth,Traditional IRA,International Equity,0.2045,101499.83
A00221,Charles Hollis,Dana Whitfield,Midwest,High Net Worth,Traditional IRA,Fixed Income,0.2252,111756.74
A00221,Charles Hollis,Dana Whitfield,Midwest,High Net Worth,Traditional IRA,Cash & Equivalents,0.056,27807.49
A00221,Charles Hollis,Dana Whitfield,Midwest,High Net Worth,Traditional IRA,Alternatives,0.0982,48753.14
A00222,Charles Hollis,Dana Whitfield,Midwest,High Net Worth,Trust,US Equity,0.4536,320738.05
A00222,Charles Hollis,Dana Whitfield,Midwest,High Net Worth,Trust,International Equity,0.1364,96452.16
A00222,Charles Hollis,Dana Whitfield,Midwest,High Net Worth,Trust,Fixed Income,0.2948,208459.06
A00222,Charles Hollis,Dana Whitfield,Midwest,High Net Worth,Trust,Cash & Equivalents,0.0608,42973.26
A00222,Charles Hollis,Dana Whitfield,Midwest,High Net Worth,Trust,Alternatives,0.0543,38413.19
A00223,Charles Hollis,Dana Whitfield,Midwest,High Net Worth,401(k) Rollover,US Equity,0.4016,391364.43
A00223,Charles Hollis,Dana Whitfield,Midwest,High Net Worth,401(k) Rollover,International Equity,0.1909,186066.14
A00223,Charles Hollis,Dana Whitfield,Midwest,High Net Worth,401(k) Rollover,Fixed Income,0.2548,248263.42
A00223,Charles Hollis,Dana Whitfield,Midwest,High Net Worth,401(k) Rollover,Cash & Equivalents,0.0835,81374.02
A00223,Charles Hollis,Dana Whitfield,Midwest,High Net Worth,401(k) Rollover,Alternatives,0.0691,67360.97
A00224,Charles Stroud,Grant Sheffield,Northeast,High Net Worth,Roth IRA,US Equity,0.4011,462714.12
A00224,Charles Stroud,Grant Sheffield,Northeast,High Net Worth,Roth IRA,International Equity,0.2346,270606.86
A00224,Charles Stroud,Grant Sheffield,Northeast,High Net Worth,Roth IRA,Fixed Income,0.2356,271820.38
A00224,Charles Stroud,Grant Sheffield,Northeast,High Net Worth,Roth IRA,Cash & Equivalents,0.0663,76455.96
A00224,Charles Stroud,Grant Sheffield,Northeast,High Net Worth,Roth IRA,Alternatives,0.0625,72128.19
A00225,Charles Stroud,Grant Sheffield,Northeast,High Net Worth,Traditional IRA,US Equity,0.4331,512192.09
A00225,Charles Stroud,Grant Sheffield,Northeast,High Net Worth,Traditional IRA,International Equity,0.1313,155234.2
A00225,Charles Stroud,Grant Sheffield,Northeast,High Net Worth,Traditional IRA,Fixed Income,0.2854,337478.99
A00225,Charles Stroud,Grant Sheffield,Northeast,High Net Worth,Traditional IRA,Cash & Equivalents,0.0238,28120.35
A00225,Charles Stroud,Grant Sheffield,Northeast,High Net Worth,Traditional IRA,Alternatives,0.1265,149639.71
A00226,Laura Ortega,Grant Sheffield,Northeast,High Net Worth,Traditional IRA,US Equity,0.3889,103392.5
A00226,Laura Ortega,Grant Sheffield,Northeast,High Net Worth,Traditional IRA,International Equity,0.1672,44462.98
A00226,Laura Ortega,Grant Sheffield,Northeast,High Net Worth,Traditional IRA,Fixed Income,0.2507,66648.2
A00226,Laura Ortega,Grant Sheffield,Northeast,High Net Worth,Traditional IRA,Cash & Equivalents,0.0586,15590.91
A00226,Laura Ortega,Grant Sheffield,Northeast,High Net Worth,Traditional IRA,Alternatives,0.1346,35781.24
A00227,Laura Ortega,Grant Sheffield,Northeast,High Net Worth,Taxable Brokerage,US Equity,0.3899,1308936.78
A00227,Laura Ortega,Grant Sheffield,Northeast,High Net Worth,Taxable Brokerage,International Equity,0.2089,701458.1
A00227,Laura Ortega,Grant Sheffield,Northeast,High Net Worth,Taxable Brokerage,Fixed Income,0.2697,905496.25
A00227,Laura Ortega,Grant Sheffield,Northeast,High Net Worth,Taxable Brokerage,Cash & Equivalents,0.0677,227329.63
A00227,Laura Ortega,Grant Sheffield,Northeast,High Net Worth,Taxable Brokerage,Alternatives,0.0638,214106.49
A00228,Laura Ortega,Grant Sheffield,Northeast,High Net Worth,Trust,US Equity,0.371,174781.59
A00228,Laura Ortega,Grant Sheffield,Northeast,High Net Worth,Trust,International Equity,0.1861,87683.66
A00228,Laura Ortega,Grant Sheffield,Northeast,High Net Worth,Trust,Fixed Income,0.258,121543.94
A00228,Laura Ortega,Grant Sheffield,Northeast,High Net Worth,Trust,Cash & Equivalents,0.0457,21515.74
A00228,Laura Ortega,Grant Sheffield,Northeast,High Net Worth,Trust,Alternatives,0.1392,65592.87
A00230,Rebecca Petrov,Rowan Blackwell,Southeast,High Net Worth,Roth IRA,US Equity,0.4162,472520.26
A00230,Rebecca Petrov,Rowan Blackwell,Southeast,High Net Worth,Roth IRA,International Equity,0.2538,288200.41
A00230,Rebecca Petrov,Rowan Blackwell,Southeast,High Net Worth,Roth IRA,Fixed Income,0.2323,263729.8
A00230,Rebecca Petrov,Rowan Blackwell,Southeast,High Net Worth,Roth IRA,Cash & Equivalents,0.0295,33522.13
A00230,Rebecca Petrov,Rowan Blackwell,Southeast,High Net Worth,Roth IRA,Alternatives,0.0682,77431.98
A00231,Rebecca Petrov,Rowan Blackwell,Southeast,High Net Worth,Taxable Brokerage,US Equity,0.4131,426298.34
A00231,Rebecca Petrov,Rowan Blackwell,Southeast,High Net Worth,Taxable Brokerage,International Equity,0.2231,230205.54
A00231,Rebecca Petrov,Rowan Blackwell,Southeast,High Net Worth,Taxable Brokerage,Fixed Income,0.1683,173650.92
A00231,Rebecca Petrov,Rowan Blackwell,Southeast,High Net Worth,Taxable Brokerage,Cash & Equivalents,0.0497,51339.66
A00231,Rebecca Petrov,Rowan Blackwell,Southeast,High Net Worth,Taxable Brokerage,Alternatives,0.1458,150461.08
A00232,Rebecca Petrov,Rowan Blackwell,Southeast,High Net Worth,Traditional IRA,US Equity,0.4179,191485.11
